timestamp,pkts_out,pkts_in,bytes_in,bytes_out,disk_total,disk_free,cpu_nice,proc_run,proc_total,cpu_aidle,swap_free,load_fifteen,cpu_user,part_max_used,swap_total,cpu_idle,load_five,mem_free,mem_total,cpu_system,mem_buffers,boottime,cpu_num,mem_cached,cpu_speed,mem_shared,cpu_wio,load_one
2024-02-19 12:31:45,3053.343333333333,8441.28,2564791.25,273589.44,973.3350000000002,915.251,0.0,4.0,870.0,98.5,8386276.0,1.14,0.3,42.1,8388604.0,98.7,1.116666666666666,23604908.0,32332948.0,0.766666666666666,413989.3333333333,1708020913.0,48.0,5108016.0,2800.0,0.0,0.0,1.316666666666666
2024-02-19 12:32:00,3502.05,8559.556666666667,2658518.95,276147.4266666667,973.3350000000002,915.2506,0.0,4.666666666666667,870.0,98.5,8386276.0,1.14,0.3,42.1,8388604.0,98.79333333333334,1.109999999999999,23603696.53333333,32332948.0,0.9,414008.0,1708020913.0,48.0,5108066.4,2800.0,0.0,0.0,1.25
2024-02-19 12:32:15,3209.7940000000003,8694.73,2799110.5,279070.84,973.3350000000002,915.25,0.0,6.0,870.0,98.5,8386276.0,1.14,0.3,42.1,8388604.0,98.95333333333336,1.109999999999999,23602312.0,32332948.0,0.9,414017.6,1708020913.0,48.0,5108124.0,2800.0,0.0,0.0,1.25
2024-02-19 12:32:30,2771.4099999999994,8694.73,2799110.5,279070.84,973.3350000000002,915.25,0.0,6.0,870.0,98.5,8386276.0,1.13,0.3,42.1,8388604.0,99.0,1.11,23602312.0,32332948.0,0.9,414032.0,1708020913.0,48.0,5108124.0,2800.0,0.0,0.0,1.25
2024-02-19 12:32:45,2771.4099999999994,9515.602,2108297.3966666665,475835.9799999999,973.3350000000002,915.25,0.0,6.0,869.6666666666666,98.5,8386276.0,1.11,0.3,42.1,8388604.0,99.0,1.086666666666666,23598697.6,32332948.0,0.9,414032.0,1708020913.0,48.0,5109756.0,2800.0,0.0,0.0,1.12
2024-02-19 12:33:00,2025.9166666666663,10746.91,726671.19,770983.6899999998,973.3350000000002,915.25,0.0,6.0,869.0,98.5,8386276.0,1.106666666666666,0.3,42.1,8388604.0,99.0,1.04,23593276.0,32332948.0,0.9,414045.3333333333,1708020913.0,48.0,5112204.0,2800.0,0.0,0.0,0.8599999999999991
2024-02-19 12:33:15,534.93,10746.91,726671.19,770983.6899999998,973.3350000000004,915.25,0.0,5.333333333333333,869.0,98.5,8386276.0,1.1,0.266666666666666,42.1,8388604.0,99.0,1.026666666666666,23593276.0,32332948.0,0.833333333333333,414072.0,1708020913.0,48.0,5112204.0,2800.0,0.0,0.0,0.8300000000000001
2024-02-19 12:33:30,534.93,10933.923333333334,1175875.1699999997,841066.7533333334,973.3350000000004,915.25,0.0,4.0,869.0,98.5,8386276.0,1.1,0.2,42.1,8388604.0,98.93333333333334,1.0,23592436.0,32332948.0,0.766666666666666,414072.0,1708020913.0,48.0,5112252.0,2800.0,0.0,0.066666666666666,0.77
2024-02-19 12:33:45,1571.7733333333333,11307.95,2074283.13,981232.88,973.3350000000004,915.25,0.0,4.0,869.0,98.5,8386276.0,1.1,0.2,42.1,8388604.0,98.8,1.0,23590756.0,32332948.0,0.9,414086.6666666667,1708020913.0,48.0,5112348.0,2800.0,0.0,0.133333333333333,0.77
2024-02-19 12:34:00,3645.46,11263.398,2093318.92,878773.052,973.3350000000004,915.25,0.0,4.0,869.3333333333334,98.5,8386276.0,1.1,0.2,42.1,8388604.0,98.8,1.0,23594981.6,32332948.0,0.9,414116.0,1708020913.0,48.0,5121135.2,2800.0,0.0,0.0,0.77
2024-02-19 12:34:15,3607.64,11196.57,2131390.5,725083.31,973.3350000000004,915.25,0.0,4.0,870.0,98.5,8386276.0,1.103333333333333,0.2,42.1,8388604.0,98.8,1.0,23601320.0,32332948.0,0.9,414128.0,1708020913.0,48.0,5134316.0,2800.0,0.0,0.0,0.77
2024-02-19 12:34:30,3532.0,11196.57,2131390.5,725083.31,973.3350000000004,915.25,0.0,4.0,870.0,98.5,8386276.0,1.113333333333333,0.233333333333333,42.1,8388604.0,98.8,1.026666666666666,23601320.0,32332948.0,0.9,414152.0,1708020913.0,48.0,5134316.0,2800.0,0.0,0.0,0.929999999999999
2024-02-19 12:34:45,3532.0,10089.973333333332,2595365.333333333,536636.3533333334,973.3350000000004,915.25,0.0,4.0,870.0,98.5,8386276.0,1.12,0.3,42.1,8388604.0,98.8,1.083333333333333,23601384.0,32332948.0,0.866666666666666,414152.0,1708020913.0,48.0,5134361.333333333,2800.0,0.0,0.0,1.246666666666666
2024-02-19 12:35:00,3539.213333333333,7876.780000000001,3523315.0,159742.43999999997,973.3350000000004,915.25,0.0,4.0,870.0,98.5,8386276.0,1.12,0.3,42.1,8388604.0,98.8,1.09,23601512.0,32332948.0,0.8,414161.3333333333,1708020913.0,48.0,5134452.0,2800.0,0.0,0.0,1.24
2024-02-19 12:35:15,3553.64,7876.780000000001,3523315.0,159742.43999999997,973.3350000000004,915.25,0.0,4.0,870.0,98.5,8386276.0,1.12,0.3,42.1,8388604.0,98.83333333333331,1.09,23601512.0,32332948.0,0.8,414180.0,1708020913.0,48.0,5134452.0,2800.0,0.0,0.0,1.24
2024-02-19 12:35:30,3553.6400000000003,9103.433333333332,2635984.4166666665,411606.8133333334,973.3350000000002,915.25,0.0,4.0,868.6666666666666,98.5,8386276.0,1.106666666666666,0.3,42.1,8388604.0,98.9,1.09,23594296.0,32332948.0,0.8,414180.0,1708020913.0,48.0,5133229.333333333,2800.0,0.0,0.0,1.24
2024-02-19 12:35:45,2583.42,11556.739999999998,861323.25,915335.5600000002,973.3350000000002,915.25,0.0,4.0,866.0,98.5,8386276.0,1.08,0.3,42.1,8388604.0,98.9,1.063333333333333,23579864.0,32332948.0,0.8,414200.0,1708020913.0,48.0,5130784.0,2800.0,0.0,0.0,1.093333333333333
2024-02-19 12:36:00,642.98,11372.203333333331,1250366.21,949657.9566666668,973.3350000000002,915.2503333333334,0.0,3.0,866.0,98.5,8386276.0,1.08,0.3,42.1,8388604.0,98.9,1.01,23576277.33333333,32332948.0,0.8,414240.0,1708020913.0,48.0,5131889.333333333,2800.0,0.0,0.0,0.8
2024-02-19 12:36:15,1609.4733333333331,11003.13,2028452.13,1018302.75,973.3350000000002,915.251,0.0,1.0,866.0,98.5,8386276.0,1.08,0.26,42.1,8388604.0,98.9,1.003333333333333,23569104.0,32332948.0,0.833333333333333,414249.3333333333,1708020913.0,48.0,5134100.0,2800.0,0.0,0.0,0.7966666666666661
2024-02-19 12:36:30,3542.46,11003.13,2028452.13,1018302.75,973.335,915.251,0.0,1.0,866.0,98.5,8386276.0,1.08,0.2,42.1,8388604.0,98.9,0.99,23569104.0,32332948.0,0.94,414268.0,1708020913.0,48.0,5134100.0,2800.0,0.0,0.0,0.79
2024-02-19 12:36:45,3542.46,11358.05,2074890.2533333327,972528.73,973.3350000000002,915.251,0.0,1.0,865.6666666666666,98.5,8386276.0,1.08,0.2,42.1,8388604.0,98.9,0.99,23576748.0,32332948.0,1.0,414268.0,1708020913.0,48.0,5137286.666666667,2800.0,0.0,0.0,0.79
2024-02-19 12:37:00,3551.25,12067.889999999998,2167766.5,880980.69,973.3350000000002,915.251,0.0,1.0,865.0,98.5,8386276.0,1.08,0.2,42.1,8388604.0,98.9,0.99,23592036.0,32332948.0,1.0,414282.6666666667,1708020913.0,48.0,5143660.0,2800.0,0.0,0.0,0.79
2024-02-19 12:37:15,3568.83,12067.889999999998,2167766.5,880980.69,973.3350000000002,915.251,0.0,1.333333333333333,865.0,98.5,8386276.0,1.085333333333333,0.2,42.1,8388604.0,98.9,0.99,23592036.0,32332948.0,1.0,414312.0,1708020913.0,48.0,5143660.0,2800.0,0.0,0.0,0.79
2024-02-19 12:37:30,3568.83,10819.34333333333,2185037.833333333,647919.48,973.3350000000002,915.251,0.0,2.0,865.0,98.5,8386276.0,1.1,0.226666666666666,42.1,8388604.0,98.9,1.011333333333333,23591569.33333333,32332948.0,1.0,414312.0,1708020913.0,48.0,5143878.666666667,2800.0,0.0,0.0,0.894
2024-02-19 12:37:45,3490.083333333333,8322.25,2232534.0,181797.06,973.3350000000002,915.251,0.0,2.0,865.0,98.5,8386276.0,1.1,0.3,42.1,8388604.0,98.9,1.072666666666666,23590636.0,32332948.0,0.946666666666666,414323.7333333333,1708020913.0,48.0,5144316.0,2800.0,0.0,0.0,1.188
2024-02-19 12:38:00,3273.53,9299.04,2521571.333333333,418231.4366666667,973.3350000000002,915.2513333333334,0.0,2.0,866.0,98.5,8386276.0,1.1,0.3,42.1,8388604.0,98.86666666666666,1.08,23582637.33333333,32332948.0,0.8,414356.0,1708020913.0,48.0,5143080.0,2800.0,0.0,0.0,1.21
2024-02-19 12:38:15,3187.866666666667,11252.62,3099646.0,891100.1900000001,973.3350000000002,915.252,0.0,2.0,868.0,98.5,8386276.0,1.1,0.3,42.1,8388604.0,98.8,1.08,23566640.0,32332948.0,0.8,414373.3333333333,1708020913.0,48.0,5140608.0,2800.0,0.0,0.0,1.21
2024-02-19 12:38:30,3016.5400000000004,11252.62,3099646.0,891100.1899999998,973.3350000000002,915.252,0.0,2.0,868.0,98.5,8386276.0,1.092,0.3,42.1,8388604.0,98.8,1.08,23566640.0,32332948.0,0.8,414408.0,1708020913.0,48.0,5140608.0,2800.0,0.0,0.0,1.21
2024-02-19 12:38:45,3016.5400000000004,11270.406666666668,2624611.326,936454.8366666666,973.3350000000002,915.252,0.0,2.0,868.0,98.5,8386276.0,1.068,0.32,42.1,8388604.0,98.8,1.061333333333333,23564750.666666668,32332948.0,0.8,414408.0,1708020913.0,48.0,5141724.0,2800.0,0.0,0.0,1.103333333333333
2024-02-19 12:39:00,2501.61,11305.98,724472.63,1027164.13,973.3350000000002,915.252,0.0,2.0,868.0,98.5,8386276.0,1.06,0.4,42.1,8388604.0,98.8,1.004,23560972.0,32332948.0,0.8,414416.0,1708020913.0,48.0,5143956.0,2800.0,0.0,0.0,0.79
2024-02-19 12:39:15,441.89,11305.98,724472.6300000001,1027164.13,973.3350000000002,915.252,0.0,2.0,868.0,98.5,8386276.0,1.06,0.38,42.1,8388604.0,98.8,0.98,23560972.0,32332948.0,0.8,414448.0,1708020913.0,48.0,5143956.0,2800.0,0.0,0.0,0.7099999999999991
2024-02-19 12:39:30,441.89,11287.641333333331,1067288.1953333332,1000990.9113333334,973.3350000000002,915.252,0.0,2.0,868.8,98.5,8386276.0,1.06,0.3,42.1,8388604.0,98.82666666666668,0.98,23562047.2,32332948.0,0.8400000000000001,414448.0,1708020913.0,48.0,5143362.933333334,2800.0,0.0,0.0,0.7099999999999991
2024-02-19 12:39:45,1248.9593333333332,11237.21,2010031.0,929014.56,973.3350000000002,915.252,0.0,2.0,871.0,98.5,8386276.0,1.06,0.3,42.1,8388604.0,98.9,0.98,23565004.0,32332948.0,1.0,414461.8666666666,1708020913.0,48.0,5141732.0,2800.0,0.0,0.04,0.7099999999999991
2024-02-19 12:40:00,3468.4,11328.133333333331,1789761.1266666665,887109.2066666667,973.3350000000002,915.252,0.0,2.8,871.0,98.5,8386276.0,1.06,0.3,42.1,8388604.0,98.9,0.98,23570353.33333333,32332948.0,1.0,414500.0,1708020913.0,48.0,5146338.666666667,2800.0,0.0,0.2,0.7099999999999991
2024-02-19 12:40:15,3027.8866666666668,11509.98,1349221.38,803298.5,973.3350000000002,915.252,0.0,5.0,871.0,98.5,8386276.0,1.066666666666666,0.3,42.1,8388604.0,98.9,0.98,23581052.0,32332948.0,1.0,414506.6666666667,1708020913.0,48.0,5155552.0,2800.0,0.0,0.2,0.7099999999999991
2024-02-19 12:40:30,2146.86,11509.98,1349221.38,803298.5,973.3350000000002,915.252,0.0,5.0,871.0,98.5,8386276.0,1.08,0.379999999999999,42.1,8388604.0,98.9,1.003333333333333,23581052.0,32332948.0,1.0,414520.0,1708020913.0,48.0,5155552.0,2800.0,0.0,0.2,0.8933333333333331
2024-02-19 12:40:45,2146.86,10784.49,1685392.5453333333,656255.904,973.3350000000002,915.2517333333332,0.0,5.0,870.4666666666667,98.5,8386276.0,1.08,0.6000000000000001,42.1,8388604.0,98.88000000000002,1.055333333333333,23580686.4,32332948.0,1.026666666666666,414520.0,1708020913.0,48.0,5155579.2,2800.0,0.0,0.2,1.26
2024-02-19 12:41:00,2550.985333333333,7882.53,2609863.25,68085.52,973.3350000000002,915.251,0.0,5.0,869.0,98.5,8386276.0,1.08,0.6000000000000001,42.1,8388604.0,98.8,1.07,23579224.0,32332948.0,1.1,414539.2,1708020913.0,48.0,5155688.0,2800.0,0.0,0.146666666666666,1.26
2024-02-19 12:41:15,3662.33,7882.53,2601816.4,68085.52,973.3350000000002,915.251,0.0,4.466666666666667,869.0,98.5,8386276.0,1.08,0.6000000000000001,42.1,8388604.0,98.74,1.07,23579224.0,32332948.0,1.1,414592.0,1708020913.0,48.0,5155688.0,2800.0,0.0,0.0,1.26
2024-02-19 12:41:30,3226.366,8819.735333333334,2569629.0,282224.9973333333,973.3350000000002,915.251,0.0,3.0,869.0,98.5,8386276.0,1.074,0.6000000000000001,42.1,8388604.0,98.5,1.07,23572184.0,32332948.0,1.1,414600.8,1708020913.0,48.0,5154708.8,2800.0,0.0,0.0,1.26
2024-02-19 12:41:45,1482.5099999999998,11397.05,2569629.0,871108.56,973.3350000000002,915.251,0.0,3.0,869.0,98.5,8386276.0,1.047333333333333,0.56,42.10000000000001,8388604.0,98.5,1.053999999999999,23552824.0,32332948.0,1.1,414636.0,1708020913.0,48.0,5152016.0,2800.0,0.0,0.0,1.166
2024-02-19 12:42:00,1482.51,10798.95,2448429.529333333,780370.2899999999,973.3350000000002,915.251,0.0,3.0,869.0,98.5,8386276.0,1.03,0.3,42.1,8388604.0,98.5,0.980666666666666,23553312.0,32332948.0,1.046666666666666,414636.0,1708020913.0,48.0,5152053.333333333,2800.0,0.0,0.0,0.760666666666666
2024-02-19 12:42:15,1413.859333333333,9602.75,751636.94,598893.75,973.3350000000002,915.251,0.0,3.0,869.0,98.5,8386276.0,1.03,0.3,42.1,8388604.0,98.5,0.92,23554288.0,32332948.0,0.6999999999999991,414637.06666666665,1708020913.0,48.0,5152128.0,2800.0,0.0,0.0,0.5700000000000001
2024-02-19 12:42:30,452.75,9602.75,751636.94,598893.75,973.335,915.251,0.0,2.933333333333333,869.0,98.5,8386276.0,1.03,0.3,42.1,8388604.0,98.44666666666669,0.92,23554288.0,32332948.0,0.7066666666666661,414652.0,1708020913.0,48.0,5152128.0,2800.0,0.0,0.0,0.5700000000000001
2024-02-19 12:42:45,452.75,10127.366,905572.244,708415.966,973.3350000000002,915.251,0.0,2.0,869.0,98.5,8386276.0,1.03,0.3,42.1,8388604.0,98.3,0.92,23552044.8,32332948.0,0.8,414652.0,1708020913.0,48.0,5153366.4,2800.0,0.0,0.006666666666666,0.5700000000000001
